CyberpowerPC Gamer Xtreme VR Gaming PC - Intel i5-9400F 2.9GHz - NVIDIA GeForce GTX 1660 6GB - 8GB DDR4 - 120GB SSD - 1TB HDD - WiFi Ready & Win 10 Home (GXiVR8060A7 - Black),4.7,https://m.media-amazon.com/images/I/71DvG2FjM+L._AC_UY218_ML3_.jpg
Samsung Chromebook (Wi-Fi - 11.6-Inch) - Silver (Renewed),3.1,https://m.media-amazon.com/images/I/81GZbsQ0TkL._AC_UY218_ML3_.jpg
New Microsoft Surface Go (Intel Pentium Gold - 4GB RAM - 128GB),4.1,https://m.media-amazon.com/images/I/51I3VVUYhIL._AC_UY218_ML3_.jpg
Dell Optiplex 7010 Business Desktop Computer (Intel Quad Core i5-3470 3.2GHz - 16GB RAM - 2TB HDD - USB 3.0 - DVDRW - Windows 10 Professional) (Renewed),4.1,https://m.media-amazon.com/images/I/71qQg3bAMjL._AC_UY218_ML3_.jpg
ASUS VivoBook Thin and Lightweight FHD WideView Laptop - 8th Gen Intel Core i5-8250U - 8GB DDR4 RAM - 128GB SSD+1TB HDD - USB Type-C - NanoEdge - Fingerprint Reader - Windows 10 - F510UA-AH55,3.9,https://m.media-amazon.com/images/I/81JiWgGRqxL._AC_UY218_ML3_.jpg
"Newest HP 15 15.6"" HD Touchscreen Premium Laptop - Intel Core i5-7200U - 8GB DDR4 - 2TB HDD - DVD+RW - HDMI - Webcam - Wi-Fi AC + Bluetooth 4.2 - Gigabit Ethernet RJ-45 - Windows 10 - Silver",4.0,https://m.media-amazon.com/images/I/61QNalF1TmL._AC_UY218_ML3_.jpg
Apple iPad Air MD785LL/A (16GB - Wi-Fi - Black with Space Gray) (Renewed),3.7,https://m.media-amazon.com/images/I/71YHduDAsdL._AC_UY218_ML3_.jpg
2019 ASUS VivoBook F510QA 15.6” WideView FHD Laptop Computer - AMD Quad-Core A12-9720P up to 3.6GHz - 16GB DDR4 RAM - 256GB SSD + 1TB HDD  - USB 3.0 - 802.11ac WiFi - HDMI - Windows 10,3.1,https://m.media-amazon.com/images/I/81aneLOFx8L._AC_UY218_ML3_.jpg
"Acer Chromebook 11 N7 - Celeron N3060 - 11.6"" HD - 4GB LPDDR3 - 32GB eMMC - Google Chrome - C731-C118",3.8,https://m.media-amazon.com/images/I/71EjX6lk61L._AC_UY218_ML3_.jpg
Samsung Galaxy Tab A 10.1 64 GB WiFi Tablet Black (2019),4.4,https://m.media-amazon.com/images/I/61ndwk9f8DL._AC_UY218_ML3_.jpg
Apple iPad Mini 4 (128GB - Wi-Fi + Cellular - Space Gray) (Renewed),4.0,https://m.media-amazon.com/images/I/41JtyW1NI9L._AC_UY218_ML3_.jpg
"MSI GL63 8SC-059 15.6"" Gaming Laptop - Intel Core i7-8750H - NVIDIA GeForce GTX1650 - 8GB - 256GB Nvme SSD - Win10",4.1,https://m.media-amazon.com/images/I/51YLSij4IsL._AC_UY218_ML3_.jpg
"Acer Aspire C24-865-UA91 AIO Desktop - 23.8"" Full HD - 8th Gen Intel Core i5-8250U - 8GB DDR4 - 1TB HDD - 802.11AC WiFi - Wireless Keyboard and Mouse - Windows 10 Home - Silver",4.0,https://m.media-amazon.com/images/I/81cdiTajZSL._AC_UY218_ML3_.jpg
"Razer Blade 15 Gaming Laptop 2019: Core i7-9750H 6 Core | RTX 2060 | 15.6"" FHD 1080p 144Hz | 16GB RAM | 512GB SSD - CNC Aluminum - Chroma RGB Lighting - Thunderbolt 3 Compatible",4.0,https://m.media-amazon.com/images/I/71NIJloNGoL._AC_UY218_ML3_.jpg
Apple iPad Pro Tablet (128GB - Wi-Fi - 9.7in) Gray (Renewed),4.3,https://m.media-amazon.com/images/I/61RgO2zrORL._AC_UY218_ML3_.jpg
"MSI GL63 8RCS-060 15.6"" Gaming Laptop - Intel Core i5-8300H - NVIDIA GTX1050 - 8GB - 256GB Nvme SSD - Win10",4.0,https://m.media-amazon.com/images/I/51YLSij4IsL._AC_UY218_ML3_.jpg
"Acer Aspire C24-865-ACi5NT AIO Desktop - 23.8"" Full HD - 8th Gen Intel Core i5-8250U - 12GB DDR4 - 1TB HDD - 802.11ac WiFi - Wireless Keyboard and Mouse - Windows 10 Home",3.8,https://m.media-amazon.com/images/I/71YktzGiStL._AC_UY218_ML3_.jpg
"2019 Dell Inspiron 15 5000 5570 15.6"" Full HD Touchscreen (1920x1080) Laptop (Intel Quad-Core i5-8250U - 16GB DDR4 - 500GB M.2 SSD+1TB HDD) HDMI - 802.11 AC WiFi - Ethernet - Bluetooth - Windows 10 64-bit",4.2,https://m.media-amazon.com/images/I/61cHserANSL._AC_UY218_ML3_.jpg
Microsoft Surface Laptop 2 (Intel I5 - 8Gb Ram - 128Gb) - Newest Version - Platinum,4.0,https://m.media-amazon.com/images/I/51lQQHAvLEL._AC_UY218_ML3_.jpg
HP ProDesk 600 G1 SFF Slim Business Desktop Computer - Intel i5-4570 up to 3.60 GHz - 8GB RAM - 500GB HDD - DVD - USB 3.0 - Windows 10 Pro 64 Bit (Renewed) (8GB RAM | 500GB HDD),4.2,https://m.media-amazon.com/images/I/41wOehgwHOL._AC_UY218_ML3_.jpg
Samsung Galaxy Tab S5e 64 GB WiFi Tablet Black (2019),4.3,https://m.media-amazon.com/images/I/61zZF5teLiL._AC_UY218_ML3_.jpg
"Acer Aspire 7 Casual Gaming Laptop - 15.6"" Full HD IPS Display - Intel 6-Core i7-8750H - NVIDIA GeForce GTX 1050Ti 4GB - 8GB DDR4 - 128GB SSD + 1TB HDD - Fingerprint Reader - Windows 10 64bit - A715-72G-71CT",3.3,https://m.media-amazon.com/images/I/71cqz-baP-L._AC_UY218_ML3_.jpg
Asus ZenBook 15 Ultra-Slim Laptop 15.6” FHD NanoEdge Bezel - Intel Core i7-8565U - 16GB RAM - 1TB PCIe SSD - GeForce GTX 1650 - Innovative Screenpad 2.0 - Windows 10 Pro - UX534FT-DB77 - Royal Blue,3.7,https://m.media-amazon.com/images/I/8127a9HIEPL._AC_UY218_ML3_.jpg
ROG Strix SCAR II Gaming Laptop - 17.3” 144Hz 3ms IPS Type - Intel Core i7-8750H Processor - NVIDIA GeForce GTX 1060 6GB GDDR5 - 16GB DDR4 - 256GB PCIe SSD + 1TB HDD - RGB - Windows 10 Home - GL704GM-DH74,3.9,https://m.media-amazon.com/images/I/81RTWaDP6TL._AC_UY218_ML3_.jpg
"Samsung Galaxy Tab A 8"" 32 GB Wifi Tablet (Silver) - SM-T380NZSEXAR",4.4,https://m.media-amazon.com/images/I/81sSSGp9QVL._AC_UY218_ML3_.jpg
Asus ZenBook Pro Duo UX581 15.6” 4K UHD NanoEdge Bezel Touch - Intel Core i7-9750H - 16GB RAM - 1TB PCIe SSD - GeForce RTX 2060 - Innovative Screenpad Plus - Windows 10 Pro - UX581GV-XB74T - Celestial Blue,4.0,https://m.media-amazon.com/images/I/91RGYokL4RL._AC_UY218_ML3_.jpg
Apple MacBook Air MD711LL/B 11.6in Widescreen LED Backlit HD Laptop - Intel Dual-Core i5 up to 2.7GHz - 4GB RAM - 128GB SSD - HD Camera - USB 3.0 - 802.11ac - Bluetooth - Mac OS X (Renewed),4.1,https://m.media-amazon.com/images/I/61YwsvbLDZL._AC_UY218_ML3_.jpg
"Samsung Galaxy Tab S6 10.5"" -  128GB WiFi Tablet Cloud Blue - SM-T860NZBAXAR",3.9,https://m.media-amazon.com/images/I/51Hu0jCbcQL._AC_UY218_ML3_.jpg
Apple MacBook Pro 15in Core i7 2.5GHz Retina (MGXC2LL/A) - 16GB Memory - 512GB Solid State Drive (Renewed),3.9,https://m.media-amazon.com/images/I/51jnLGAWr4L._AC_UY218_ML3_.jpg
Lenovo Chromebook S330 Laptop - 14-Inch FHD (1920 x 1080) Display - MediaTek MT8173C Processor - 4GB LPDDR3 - 64GB eMMC - Chrome OS - 81JW0000US - Business Black,4.0,https://m.media-amazon.com/images/I/61ViOMIUhmL._AC_UY218_ML3_.jpg
New Microsoft Surface Go (Intel Pentium Gold - 8GB RAM - 128GB),3.9,https://m.media-amazon.com/images/I/615jEC3oisL._AC_UY218_ML3_.jpg
Samsung Galaxy Tab A T580 10.1in 16GB Tablet W/ 32GB SD card (Renewed),4.2,https://m.media-amazon.com/images/I/51H4MsvfmgL._AC_UY218_ML3_.jpg
Lenovo ThinkCentre M92p Business Desktop Computer - Intel Core i7 Up to 3.9GHz - 16GB RAM - 480GB SSD - Windows 10 Pro (Renewed),4.3,https://m.media-amazon.com/images/I/41Y9m-FTJxL._AC_UY218_ML3_.jpg
"HP 2019 Newest HP 17 17.3"" HD+ (1600x900) Premium Laptop (Intel Core i5-7200U - 8GB 2400 MHz DDR4 - 1TB HDD - DVD+RW - HDMI - Wi-Fi - BlueTooth - Ethernet Gigabit RJ-45 - Windows 10 - Black)",4.2,https://m.media-amazon.com/images/I/61m7Ls5v2dL._AC_UY218_ML3_.jpg
"Alienware M15-15.6"" FHD Gaming Laptop Thin and Light - i7-8750H Processor - NVIDIA GeForce Graphics Card - 16GB RAM - 1TB Hybrid HDD + 128GB SSD - 17.9mm Thick & 4.78lbs",4.4,https://m.media-amazon.com/images/I/71J7q3UpQnL._AC_UY218_ML3_.jpg
Newest HP 15.6 inch HD Touchscreen Flagship Premium Laptop PC - Intel Core i5-7200U Dual-Core - 8GB RAM - 2TB HDD - Bluetooth - WIFI - DVD - Stereo Speakers - Windows 10 Home,4.3,https://m.media-amazon.com/images/I/61V-l09tJeL._AC_UY218_ML3_.jpg
ASUS ROG Zephyrus S Ultra Slim Gaming PC Laptop - 15.6” 144Hz IPS Type - Intel Core i7-8750H CPU - GeForce GTX 1070 - 16GB DDR4 - 512GB PCIe SSD - Military-Grade Metal Chassis - Win 10 Home - GX531GS-AH76,4.1,https://m.media-amazon.com/images/I/81Nox3hzQaL._AC_UY218_ML3_.jpg
Apple iPad Pro (128GB - Wi-Fi - Space Gray) 12.9in Tablet (Renewed),4.0,https://m.media-amazon.com/images/I/91X91LF4xxL._AC_UY218_ML3_.jpg
"2018 Flagship Dell Inspiron 11.6"" HD Chromebook - Intel Dual-Core Celeron N3060 up to 2.48GHz - 4GB RAM 16GB SSD HDMI USB Bluetooth 802.11ac HD Webcam Chrome OS",4.2,https://m.media-amazon.com/images/I/51EunSwlM-L._AC_UY218_ML3_.jpg
HP ENVY 13” Thin Laptop w/ Fingerprint Reader - 4K Touchscreen - Intel Core i7-8565U - NVIDIA GeForce MX250 Graphics - 16GB SDRAM - 512GB SSD - Windows 10 Home (13-aq0044nr - Natural Silver),3.9,https://m.media-amazon.com/images/I/81XVP-PK37L._AC_UY218_ML3_.jpg
HP Elitebook 8470p Laptop - Core i5 2.5ghz - 8GB DDR3 - 500GB HDD - DVD - Windows 10 home - (Renewed),3.4,https://m.media-amazon.com/images/I/71WARKxzrVL._AC_UY218_ML3_.jpg
Dell Optiplex 9020 Small Form Business Desktop Tower PC (Intel Quad Core i7 4770 - 16GB Ram - 240GB Brand New SSD - WIFI - Dual Monitor Support HDMI + VGA - DVD-RW - WIFI) Win 10 Pro (Renewed),4.1,https://m.media-amazon.com/images/I/71lASxtDjzL._AC_UY218_ML3_.jpg
2018 HP Flagship Pro Desktop Computer Core I5 Upto 3.6GHz -8GB -512GB SSD -WiFi -DVD -DP -VGA -USB 3.0 -Windows 10 Pro 64 Bit-Multi Language-English/Spanish/French(CI5)(Renewed),4.2,https://m.media-amazon.com/images/I/81bXglQm3UL._AC_UY218_ML3_.jpg
Samsung Galaxy Tab A 8.0in 16GB - Wi-Fi Tablet - Black (Renewed),4.2,https://m.media-amazon.com/images/I/71yCMDfDmrL._AC_UY218_ML3_.jpg
